2026-07-12 13:53:07 | === MP-DPO 'gptbert_small_dpo_from30M' | device=mps ===
2026-07-12 13:53:07 | init=/Users/admin1/Downloads/babylm-eval/checkpoints/gptbert_small_v1/chck_30M
2026-07-12 13:53:07 | ref =/Users/admin1/Downloads/babylm-eval/checkpoints/gptbert_small_v1/chck_30M (frozen)
2026-07-12 13:53:07 | steps=1500 pairs/step=16 beta=0.1 lr=1e-05 mle_mix=0.5@1.0 | ckpt every 250
2026-07-12 14:03:37 | [0:10:30] step   730/1500 | dpo 0.5205 | pref-acc 0.769 | mle    nan | margin +4.67 | lr 5.63e-06 | 0.631M words | ETA 0:11:04
2026-07-12 14:03:46 | [0:10:38] step   740/1500 | dpo 0.4567 | pref-acc 0.756 | mle    nan | margin +5.96 | lr 5.52e-06 | 0.640M words | ETA 0:10:56
2026-07-12 14:03:55 | [0:10:48] step   750/1500 | dpo 0.5403 | pref-acc 0.812 | mle  2.869 | margin +3.86 | lr 5.41e-06 | 0.650M words | ETA 0:10:48
2026-07-12 14:03:55 |   >> saved chck_dpo_750
2026-07-12 14:04:04 | [0:10:57] step   760/1500 | dpo 0.6109 | pref-acc 0.744 | mle    nan | margin +2.03 | lr 5.30e-06 | 0.659M words | ETA 0:10:40
2026-07-12 14:04:15 | [0:11:07] step   770/1500 | dpo 0.5131 | pref-acc 0.825 | mle  2.517 | margin +4.32 | lr 5.19e-06 | 0.670M words | ETA 0:10:33
2026-07-12 14:04:25 | [0:11:18] step   780/1500 | dpo 0.5512 | pref-acc 0.819 | mle  2.925 | margin +3.62 | lr 5.08e-06 | 0.681M words | ETA 0:10:26
2026-07-12 14:04:31 | [0:11:24] step   790/1500 | dpo 0.6305 | pref-acc 0.738 | mle  2.702 | margin +1.56 | lr 4.97e-06 | 0.686M words | ETA 0:10:15
2026-07-12 14:04:38 | [0:11:31] step   800/1500 | dpo 0.4971 | pref-acc 0.775 | mle    nan | margin +5.18 | lr 4.86e-06 | 0.692M words | ETA 0:10:05
2026-07-12 14:04:45 | [0:11:38] step   810/1500 | dpo 0.6589 | pref-acc 0.794 | mle    nan | margin +1.06 | lr 4.75e-06 | 0.699M words | ETA 0:09:55
2026-07-12 14:04:54 | [0:11:47] step   820/1500 | dpo 0.5500 | pref-acc 0.769 | mle    nan | margin +3.67 | lr 4.64e-06 | 0.708M words | ETA 0:09:46
2026-07-12 14:05:03 | [0:11:56] step   830/1500 | dpo 0.5253 | pref-acc 0.819 | mle    nan | margin +4.18 | lr 4.53e-06 | 0.716M words | ETA 0:09:38
2026-07-12 14:05:12 | [0:12:05] step   840/1500 | dpo 0.6008 | pref-acc 0.819 | mle  2.984 | margin +2.31 | lr 4.42e-06 | 0.726M words | ETA 0:09:30
2026-07-12 14:05:20 | [0:12:13] step   850/1500 | dpo 0.5757 | pref-acc 0.806 | mle  2.773 | margin +2.76 | lr 4.31e-06 | 0.734M words | ETA 0:09:20
2026-07-12 14:05:30 | [0:12:22] step   860/1500 | dpo 0.4870 | pref-acc 0.838 | mle  4.179 | margin +5.66 | lr 4.20e-06 | 0.744M words | ETA 0:09:12
2026-07-12 14:05:37 | [0:12:30] step   870/1500 | dpo 0.5601 | pref-acc 0.731 | mle  2.930 | margin +3.49 | lr 4.10e-06 | 0.751M words | ETA 0:09:03
2026-07-12 14:05:47 | [0:12:40] step   880/1500 | dpo 0.4918 | pref-acc 0.787 | mle  1.906 | margin +5.14 | lr 3.99e-06 | 0.763M words | ETA 0:08:55
2026-07-12 14:05:57 | [0:12:50] step   890/1500 | dpo 0.5896 | pref-acc 0.769 | mle  2.843 | margin +2.98 | lr 3.88e-06 | 0.773M words | ETA 0:08:47
2026-07-12 14:06:05 | [0:12:58] step   900/1500 | dpo 0.5451 | pref-acc 0.819 | mle    nan | margin +3.62 | lr 3.77e-06 | 0.781M words | ETA 0:08:39
2026-07-12 14:06:16 | [0:13:09] step   910/1500 | dpo 0.5195 | pref-acc 0.800 | mle    nan | margin +4.15 | lr 3.67e-06 | 0.792M words | ETA 0:08:31
2026-07-12 14:06:25 | [0:13:18] step   920/1500 | dpo 0.4750 | pref-acc 0.819 | mle  2.876 | margin +5.61 | lr 3.56e-06 | 0.803M words | ETA 0:08:23
2026-07-12 14:06:34 | [0:13:27] step   930/1500 | dpo 0.5643 | pref-acc 0.812 | mle    nan | margin +3.07 | lr 3.45e-06 | 0.811M words | ETA 0:08:14
2026-07-12 14:06:42 | [0:13:35] step   940/1500 | dpo 0.4751 | pref-acc 0.863 | mle    nan | margin +5.62 | lr 3.35e-06 | 0.819M words | ETA 0:08:05
2026-07-12 14:06:51 | [0:13:43] step   950/1500 | dpo 0.4821 | pref-acc 0.819 | mle    nan | margin +5.76 | lr 3.25e-06 | 0.827M words | ETA 0:07:56
2026-07-12 14:06:59 | [0:13:52] step   960/1500 | dpo 0.5317 | pref-acc 0.831 | mle    nan | margin +3.94 | lr 3.14e-06 | 0.836M words | ETA 0:07:48
2026-07-12 14:07:07 | [0:14:00] step   970/1500 | dpo 0.5598 | pref-acc 0.769 | mle  2.803 | margin +4.04 | lr 3.04e-06 | 0.844M words | ETA 0:07:39
2026-07-12 14:07:16 | [0:14:09] step   980/1500 | dpo 0.5355 | pref-acc 0.812 | mle  2.520 | margin +3.92 | lr 2.94e-06 | 0.853M words | ETA 0:07:30
2026-07-12 14:07:23 | [0:14:16] step   990/1500 | dpo 0.5589 | pref-acc 0.838 | mle    nan | margin +3.24 | lr 2.84e-06 | 0.859M words | ETA 0:07:21
2026-07-12 14:07:31 | [0:14:24] step  1000/1500 | dpo 0.5375 | pref-acc 0.806 | mle    nan | margin +3.85 | lr 2.74e-06 | 0.867M words | ETA 0:07:12
2026-07-12 14:07:31 |   >> saved chck_dpo_1000
2026-07-12 14:07:40 | [0:14:33] step  1010/1500 | dpo 0.5006 | pref-acc 0.762 | mle  2.296 | margin +5.30 | lr 2.64e-06 | 0.876M words | ETA 0:07:03
2026-07-12 14:07:48 | [0:14:41] step  1020/1500 | dpo 0.4771 | pref-acc 0.812 | mle    nan | margin +5.23 | lr 2.55e-06 | 0.883M words | ETA 0:06:54
2026-07-12 14:07:57 | [0:14:50] step  1030/1500 | dpo 0.6025 | pref-acc 0.781 | mle    nan | margin +2.40 | lr 2.45e-06 | 0.893M words | ETA 0:06:46
2026-07-12 14:08:05 | [0:14:58] step  1040/1500 | dpo 0.6610 | pref-acc 0.787 | mle  2.988 | margin +1.29 | lr 2.36e-06 | 0.901M words | ETA 0:06:37
2026-07-12 14:08:15 | [0:15:08] step  1050/1500 | dpo 0.5700 | pref-acc 0.838 | mle    nan | margin +3.79 | lr 2.27e-06 | 0.911M words | ETA 0:06:29
2026-07-12 14:08:25 | [0:15:18] step  1060/1500 | dpo 0.5067 | pref-acc 0.738 | mle  2.475 | margin +4.91 | lr 2.17e-06 | 0.922M words | ETA 0:06:21
2026-07-12 14:08:32 | [0:15:25] step  1070/1500 | dpo 0.5031 | pref-acc 0.794 | mle    nan | margin +5.04 | lr 2.08e-06 | 0.928M words | ETA 0:06:11
2026-07-12 14:08:42 | [0:15:34] step  1080/1500 | dpo 0.5065 | pref-acc 0.812 | mle  2.694 | margin +4.80 | lr 1.99e-06 | 0.939M words | ETA 0:06:03
2026-07-12 14:08:49 | [0:15:42] step  1090/1500 | dpo 0.5669 | pref-acc 0.863 | mle    nan | margin +3.21 | lr 1.91e-06 | 0.945M words | ETA 0:05:54
2026-07-12 14:08:57 | [0:15:49] step  1100/1500 | dpo 0.5694 | pref-acc 0.812 | mle  2.954 | margin +3.54 | lr 1.82e-06 | 0.953M words | ETA 0:05:45
2026-07-12 14:09:06 | [0:15:59] step  1110/1500 | dpo 0.5550 | pref-acc 0.769 | mle    nan | margin +3.50 | lr 1.74e-06 | 0.963M words | ETA 0:05:37
2026-07-12 14:09:16 | [0:16:08] step  1120/1500 | dpo 0.4738 | pref-acc 0.844 | mle  3.353 | margin +5.71 | lr 1.65e-06 | 0.973M words | ETA 0:05:28
2026-07-12 14:09:24 | [0:16:17] step  1130/1500 | dpo 0.5066 | pref-acc 0.812 | mle  2.903 | margin +5.03 | lr 1.57e-06 | 0.982M words | ETA 0:05:20
2026-07-12 14:09:32 | [0:16:25] step  1140/1500 | dpo 0.4786 | pref-acc 0.856 | mle  2.452 | margin +5.28 | lr 1.49e-06 | 0.989M words | ETA 0:05:11
2026-07-12 14:09:41 | [0:16:34] step  1150/1500 | dpo 0.5164 | pref-acc 0.838 | mle  2.730 | margin +4.58 | lr 1.42e-06 | 0.998M words | ETA 0:05:02
2026-07-12 14:09:48 | [0:16:41] step  1160/1500 | dpo 0.5944 | pref-acc 0.769 | mle    nan | margin +3.51 | lr 1.34e-06 | 1.005M words | ETA 0:04:53
2026-07-12 14:09:56 | [0:16:49] step  1170/1500 | dpo 0.4970 | pref-acc 0.838 | mle  3.023 | margin +4.94 | lr 1.27e-06 | 1.013M words | ETA 0:04:44
2026-07-12 14:10:04 | [0:16:56] step  1180/1500 | dpo 0.5097 | pref-acc 0.850 | mle  2.522 | margin +4.51 | lr 1.19e-06 | 1.020M words | ETA 0:04:35
2026-07-12 14:10:11 | [0:17:04] step  1190/1500 | dpo 0.5421 | pref-acc 0.806 | mle  3.050 | margin +4.18 | lr 1.12e-06 | 1.028M words | ETA 0:04:26
2026-07-12 14:10:20 | [0:17:13] step  1200/1500 | dpo 0.5448 | pref-acc 0.825 | mle    nan | margin +3.91 | lr 1.05e-06 | 1.036M words | ETA 0:04:18
2026-07-12 14:10:27 | [0:17:20] step  1210/1500 | dpo 0.5452 | pref-acc 0.794 | mle    nan | margin +3.82 | lr 9.88e-07 | 1.042M words | ETA 0:04:09
2026-07-12 14:10:39 | [0:17:32] step  1220/1500 | dpo 0.5355 | pref-acc 0.825 | mle  2.621 | margin +3.86 | lr 9.23e-07 | 1.056M words | ETA 0:04:01
2026-07-12 14:10:48 | [0:17:41] step  1230/1500 | dpo 0.4863 | pref-acc 0.869 | mle    nan | margin +5.28 | lr 8.60e-07 | 1.066M words | ETA 0:03:53
2026-07-12 14:10:59 | [0:17:51] step  1240/1500 | dpo 0.6604 | pref-acc 0.731 | mle    nan | margin +1.70 | lr 7.99e-07 | 1.078M words | ETA 0:03:44
2026-07-12 14:11:06 | [0:17:59] step  1250/1500 | dpo 0.5501 | pref-acc 0.812 | mle  2.766 | margin +3.99 | lr 7.40e-07 | 1.085M words | ETA 0:03:35
2026-07-12 14:11:07 |   >> saved chck_dpo_1250
2026-07-12 14:11:16 | [0:18:08] step  1260/1500 | dpo 0.5547 | pref-acc 0.825 | mle    nan | margin +3.51 | lr 6.84e-07 | 1.094M words | ETA 0:03:27
2026-07-12 14:11:23 | [0:18:16] step  1270/1500 | dpo 0.4576 | pref-acc 0.806 | mle    nan | margin +6.02 | lr 6.29e-07 | 1.101M words | ETA 0:03:18
2026-07-12 14:11:30 | [0:18:23] step  1280/1500 | dpo 0.5215 | pref-acc 0.787 | mle    nan | margin +4.31 | lr 5.77e-07 | 1.107M words | ETA 0:03:09
2026-07-12 14:11:37 | [0:18:29] step  1290/1500 | dpo 0.5587 | pref-acc 0.812 | mle    nan | margin +4.03 | lr 5.26e-07 | 1.112M words | ETA 0:03:00
2026-07-12 14:11:43 | [0:18:36] step  1300/1500 | dpo 0.5193 | pref-acc 0.794 | mle    nan | margin +5.08 | lr 4.78e-07 | 1.117M words | ETA 0:02:51
2026-07-12 14:11:49 | [0:18:42] step  1310/1500 | dpo 0.5893 | pref-acc 0.744 | mle  2.716 | margin +2.65 | lr 4.32e-07 | 1.122M words | ETA 0:02:42
2026-07-12 14:11:57 | [0:18:50] step  1320/1500 | dpo 0.4309 | pref-acc 0.831 | mle  2.366 | margin +6.68 | lr 3.89e-07 | 1.130M words | ETA 0:02:34
2026-07-12 14:12:08 | [0:19:01] step  1330/1500 | dpo 0.5499 | pref-acc 0.744 | mle  2.335 | margin +4.53 | lr 3.47e-07 | 1.142M words | ETA 0:02:25
2026-07-12 14:12:17 | [0:19:10] step  1340/1500 | dpo 0.5657 | pref-acc 0.825 | mle  2.895 | margin +3.30 | lr 3.08e-07 | 1.151M words | ETA 0:02:17
2026-07-12 14:12:25 | [0:19:18] step  1350/1500 | dpo 0.5048 | pref-acc 0.756 | mle    nan | margin +4.57 | lr 2.71e-07 | 1.159M words | ETA 0:02:08
2026-07-12 14:12:35 | [0:19:27] step  1360/1500 | dpo 0.5055 | pref-acc 0.838 | mle  2.683 | margin +4.84 | lr 2.36e-07 | 1.169M words | ETA 0:02:00
2026-07-12 14:12:42 | [0:19:35] step  1370/1500 | dpo 0.5320 | pref-acc 0.838 | mle    nan | margin +4.32 | lr 2.04e-07 | 1.176M words | ETA 0:01:51
